Time,qd1,q1,qdot1,u1,qd2,q2,qdot2,u2,r1,rdot1,r2,rdot2,lbd1,lbd2,lbd3,lbd4,Vn1,Vn2,Vn3
139.83,0.0,-1.5708,0.0,0.0007,0.0,-0.0,-0.0,0.0014,-1.5703,0.0116,0.0009,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0016
139.83,0.0,-1.5708,0.0,0.0007,0.0,-0.0,-0.0,0.0014,-1.5703,0.0116,0.0009,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0016
139.93,0.0,-1.5708,0.0,0.0144,0.0,-0.0,-0.0,0.0288,-1.5627,0.0713,0.0161,0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0322
139.93,0.0,-1.5708,0.0,0.0144,0.0,-0.0,-0.0,0.0288,-1.5627,0.0713,0.0161,0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0322
140.031,0.0,-1.5708,-0.0,0.06,0.0,-0.0,0.0,0.1201,-1.5398,0.1613,0.062,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.1343
140.031,0.0,-1.5708,-0.0,0.06,0.0,-0.0,0.0,0.1201,-1.5398,0.1613,0.062,0.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.1343
140.131,0.0,-1.5708,-0.0,0.1542,0.0,-0.0,0.0,0.3085,-1.4976,0.2613,0.1465,0.5226,0.0,0.0,0.0,0.0,0.0,0.0,0.3449
140.131,0.0,-1.5708,-0.0,0.1542,0.0,-0.0,0.0,0.3085,-1.4976,0.2613,0.1465,0.5226,0.0,0.0,0.0,0.0,0.0,0.0,0.3449
140.231,0.0,-1.5709,-0.002,0.3095,0.0,0.0139,0.5694,0.5676,-1.4357,0.3551,0.2702,0.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.6465
140.231,0.0,-1.5709,-0.002,0.3095,0.0,0.0139,0.5694,0.5676,-1.4357,0.3551,0.2702,0.7101,0.0,0.0,0.0,0.0,0.0,0.0,0.6465
140.331,0.0,-1.571,-0.0017,0.533,0.0,0.1006,1.5284,0.6672,-1.3568,0.4299,0.428,0.8598,0.0,0.0,0.0,0.0,0.0,0.0,0.854
140.431,0.0,-1.5708,0.0256,0.8252,0.0,0.2437,1.8704,0.6204,-1.2656,0.4768,0.6104,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,1.0324
140.431,0.0,-1.5708,0.0256,0.8252,0.0,0.2437,1.8704,0.6204,-1.2656,0.4768,0.6104,0.9537,0.0,0.0,0.0,0.0,0.0,0.0,1.0324
140.531,0.0,-1.5609,0.2348,1.1463,0.0,0.3764,1.3808,0.6533,-1.1683,0.4907,0.805,0.9814,0.0,0.0,0.0,0.0,0.0,0.0,1.3193
140.531,0.0,-1.5609,0.2348,1.1463,0.0,0.3764,1.3808,0.6533,-1.1683,0.4907,0.805,0.9814,0.0,0.0,0.0,0.0,0.0,0.0,1.3193
140.631,0.0,-1.5339,0.416,1.4494,0.0,0.4734,1.1468,0.8674,-1.0716,0.47,0.9983,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.6892
140.631,0.0,-1.5339,0.416,1.4494,0.0,0.4734,1.1468,0.8674,-1.0716,0.47,0.9983,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.6892
140.731,0.0,-1.497,0.4848,1.7411,0.0,0.5787,1.5219,1.0871,-0.9825,0.4169,1.1767,0.8338,0.0,0.0,0.0,0.0,0.0,0.0,2.0526
140.731,0.0,-1.497,0.4848,1.7411,0.0,0.5787,1.5219,1.0871,-0.9825,0.4169,1.1767,0.8338,0.0,0.0,0.0,0.0,0.0,0.0,2.0526
140.831,0.0,-1.4558,0.5486,2.0221,0.0,0.7179,1.8775,1.1643,-0.9066,0.3375,1.3283,0.675,0.0,0.0,0.0,0.0,0.0,0.0,2.3334
140.831,0.0,-1.4558,0.5486,2.0221,0.0,0.7179,1.8775,1.1643,-0.9066,0.3375,1.3283,0.675,0.0,0.0,0.0,0.0,0.0,0.0,2.3334
140.931,0.0,-1.4072,0.6629,2.2629,0.0,0.8673,1.7616,1.1396,-0.8486,0.2413,1.4444,0.4826,0.0,0.0,0.0,0.0,0.0,0.0001,2.5337
141.031,0.0,-1.3493,0.7483,2.4378,0.0,0.9945,1.3606,1.1147,-0.8103,0.1419,1.5209,0.2837,0.0,0.0,0.0,0.0,0.0,0.0001,2.6806
141.031,0.0,-1.3493,0.7483,2.4378,0.0,0.9945,1.3606,1.1147,-0.8103,0.1419,1.5209,0.2837,0.0,0.0,0.0,0.0,0.0,0.0001,2.6806
141.131,0.0,-1.2884,0.7152,2.5558,0.0,1.0912,1.0287,1.1172,-0.7909,0.0562,1.5597,0.1125,0.0,0.0,0.0,0.0,0.0,0.0001,2.7893
141.131,0.0,-1.2884,0.7152,2.5558,0.0,1.0912,1.0287,1.1172,-0.7909,0.0562,1.5597,0.1125,0.0,0.0,0.0,0.0,0.0,0.0001,2.7893
141.231,0.0,-1.2355,0.5608,2.6539,0.0,1.1679,0.8642,1.1139,-0.7855,0.0053,1.5705,0.0106,0.0,0.0,0.0,0.0,0.0,0.0001,2.8782
141.231,0.0,-1.2355,0.5608,2.6539,0.0,1.1679,0.8642,1.1139,-0.7855,0.0053,1.5705,0.0106,0.0,0.0,0.0,0.0,0.0,0.0001,2.8782
141.331,0.0,-1.1985,0.3534,2.7772,0.0,1.2332,0.7476,1.0897,-0.7835,0.0463,1.5684,-0.0579,0.0,0.0,0.0,0.0,0.0,0.0001,2.9833
141.331,0.0,-1.1985,0.3534,2.7772,0.0,1.2332,0.7476,1.0897,-0.7835,0.0463,1.5684,-0.0579,0.0,0.0,0.0,0.0,0.0,0.0001,2.9833
141.431,0.0,-1.1774,0.1818,2.994,0.0,1.2853,0.4924,1.0142,-0.7531,0.2853,1.5304,-0.3566,0.0,0.0,0.0,0.0,0.0,0.0001,3.1611
141.53,0.0,-1.1649,0.1357,3.3623,0.0,1.3034,0.0013,0.8804,-0.6614,0.645,1.4158,-0.8063,0.0,0.0,0.0,0.0,0.0,0.0002,3.4756
141.53,0.0,-1.1649,0.1357,3.3623,0.0,1.3034,0.0013,0.8804,-0.6614,0.645,1.4158,-0.8063,0.0,0.0,0.0,0.0,0.0,0.0002,3.4756
141.631,0.0,-1.1524,0.216,3.9192,0.0,1.301,-0.1803,0.5776,-0.4924,1.0452,1.2046,-1.3065,0.0,0.0,0.0,0.0,0.0,0.0003,3.9615
141.631,0.0,-1.1524,0.216,3.9192,0.0,1.301,-0.1803,0.5776,-0.4924,1.0452,1.2046,-1.3065,0.0,0.0,0.0,0.0,0.0,0.0003,3.9615
141.731,0.0,-1.1159,0.7037,4.6246,0.0,1.2293,-1.7093,0.2237,-0.245,1.4203,0.8953,-1.7753,0.0,0.0,0.0,0.0,0.0,0.0006,4.63
141.731,0.0,-1.1159,0.7037,4.6246,0.0,1.2293,-1.7093,0.2237,-0.245,1.4203,0.8953,-1.7753,0.0,0.0,0.0,0.0,0.0,0.0006,4.63
141.83,0.0,-1.0246,1.4214,5.3743,0.0,0.9907,-3.761,0.202,0.0706,1.7196,0.5008,-2.1494,0.0,0.0,0.0,0.0,0.0,0.0013,5.3781
141.83,0.0,-1.0246,1.4214,5.3743,0.0,0.9907,-3.761,0.202,0.0706,1.7196,0.5008,-2.1494,0.0,0.0,0.0,0.0,0.0,0.0013,5.3781
141.93,0.0,-0.8754,1.9697,6.0964,0.0,0.6158,-4.5904,0.4868,0.4353,1.9074,0.0449,-2.3842,0.0,0.0,0.0,0.0,0.0,0.0026,6.1158
142.033,0.0,-0.729,2.1619,6.7097,0.0,0.3092,-3.988,0.6639,0.7461,1.9628,-0.3436,-2.4535,0.0,0.0,0.0,0.0,0.0,0.0048,6.7425
142.033,0.0,-0.729,2.1619,6.7097,0.0,0.3092,-3.988,0.6639,0.7461,1.9628,-0.3436,-2.4535,0.0,0.0,0.0,0.0,0.0,0.0048,6.7425
142.133,0.0,-0.5611,2.2953,6.9042,0.0,0.0444,-3.125,0.5461,1.0587,1.9294,-0.7343,-2.4118,0.0,0.0,0.0,0.0,0.0,0.0057,6.9257
142.232,0.0,-0.3645,2.4389,6.9041,0.0,-0.2034,-3.0248,0.2226,1.3949,1.7888,-1.1546,-2.2361,0.0,0.0,0.0,0.0,0.0,0.0059,6.9077
142.335,0.0,-0.1703,2.584,6.9059,0.0,-0.4586,-3.6311,-0.0002,1.6655,1.582,-1.4928,-1.9775,0.0,0.0,0.0,0.0,0.0,0.0064,6.9059
142.335,0.0,-0.1703,2.584,6.9059,0.0,-0.4586,-3.6311,-0.0002,1.6655,1.582,-1.4928,-1.9775,0.0,0.0,0.0,0.0,0.0,0.0064,6.9059
142.435,0.0,0.0211,2.6313,7.0312,0.0,-0.7408,-3.9967,-0.0165,1.8979,1.3137,-1.7833,-1.6421,0.0,0.0,0.0,0.295,0.0,0.0072,7.0312
142.435,0.0,0.0211,2.6313,7.0312,0.0,-0.7408,-3.9967,-0.0165,1.8979,1.3137,-1.7833,-1.6421,0.0,0.0,0.0,0.295,0.0,0.0072,7.0312
142.534,0.0,0.2321,2.6135,6.9972,0.0,-1.0567,-3.7498,0.0996,2.1034,0.9653,-2.0403,-1.2066,0.0,0.0,0.0,0.0,0.0,0.0066,6.9978
142.634,0.0,0.4405,2.674,6.9586,0.0,-1.3278,-3.0555,0.2343,2.2447,0.606,-2.2168,-0.7575,0.0,0.0,0.0,0.0,0.0,0.006,6.9625
142.634,0.0,0.4405,2.674,6.9586,0.0,-1.3278,-3.0555,0.2343,2.2447,0.606,-2.2168,-0.7575,0.0,0.0,0.0,0.0,0.0,0.006,6.9625
142.736,0.0,0.6644,2.9714,6.9679,0.0,-1.5412,-2.2967,0.3401,2.3179,0.3172,-2.3083,-0.3965,0.0,0.0,0.0,0.0273,0.0,0.0059,6.9762
142.837,0.0,0.9054,3.5638,6.9501,0.0,-1.6897,-1.7287,0.4208,2.3518,0.0801,-2.3507,-0.1001,0.0,0.0,0.0,0.0,0.0,0.0057,6.9628
142.936,0.0,1.1932,4.4866,6.6523,0.0,-1.7985,-1.3122,0.4819,2.3562,0.0014,-2.3562,-0.0017,0.0,0.0,0.0,0.0,0.0,0.0042,6.6697
143.037,0.0,1.549,5.73,5.915,0.0,-1.877,-0.9218,0.5088,2.3525,-0.0777,-2.354,0.0466,0.0,0.0,0.0,0.0,0.0,0.0019,5.9368
143.037,0.0,1.549,5.73,5.915,0.0,-1.877,-0.9218,0.5088,2.3525,-0.0777,-2.354,0.0466,0.0,0.0,0.0,0.0,0.0,0.0019,5.9368
143.137,0.0,2.1256,7.6623,4.1643,0.0,-1.9236,-0.0205,0.4514,2.3083,-0.3965,-2.3275,0.2379,0.0,0.0,0.0,0.0,0.0,0.0001,4.1887
143.137,0.0,2.1256,7.6623,4.1643,0.0,-1.9236,-0.0205,0.4514,2.3083,-0.3965,-2.3275,0.2379,0.0,0.0,0.0,0.0,0.0,0.0001,4.1887
143.237,0.0,2.8978,9.6648,1.2192,0.0,-1.8896,1.2988,0.2264,2.1846,-0.8555,-2.2532,0.5133,0.0,0.0,0.0,0.0,0.0,0.0084,1.2401
143.336,0.0,3.6813,9.7898,-2.2061,0.0,-1.6471,5.1255,-0.5979,1.99,-1.3065,-2.1365,0.7839,0.0,0.0,0.0,0.0,0.0001,0.234,2.2434
143.336,0.0,3.6813,9.7898,-2.2061,0.0,-1.6471,5.1255,-0.5979,1.99,-1.3065,-2.1365,0.7839,0.0,0.0,0.0,0.0,0.0001,0.234,2.2434
143.438,0.0,4.2727,7.8404,-5.6431,0.0,-1.2215,6.9065,-2.5325,1.7833,-1.6421,-2.0124,0.9853,0.0,0.0,0.0,0.0,0.2781,1.3019,4.3957
143.538,0.0,4.7443,5.7815,-4.1545,0.0,-0.8074,4.6449,-1.8601,1.532,-1.9393,-1.8617,1.1636,0.0,0.0,0.0,0.0,0.2589,1.1438,3.8638
143.538,0.0,4.7443,5.7815,-4.1545,0.0,-0.8074,4.6449,-1.8601,1.532,-1.9393,-1.8617,1.1636,0.0,0.0,0.0,0.0,0.2589,1.1438,3.8638
143.64,0.0,5.0855,3.4257,-6.9562,0.0,-0.5595,2.3054,-2.1831,1.199,-2.2086,-1.6619,1.3252,0.0,0.0,0.0,1.6619,0.3317,1.4715,5.002
143.741,0.0,5.2334,0.1561,-6.9653,0.0,-0.412,1.529,-1.5153,0.7824,-2.3988,-1.4119,1.4393,0.0,0.0,0.0,0.7248,0.346,1.4264,5.0759
143.741,0.0,5.2334,0.1561,-6.9653,0.0,-0.412,1.529,-1.5153,0.7824,-2.3988,-1.4119,1.4393,0.0,0.0,0.0,0.7248,0.346,1.4264,5.0759
143.841,0.0,5.1253,-2.7811,-6.619,0.0,-0.3142,1.0497,-1.1616,0.3436,-2.4535,-1.1486,1.4721,0.0,0.0,0.0,0.0,0.3639,1.3687,4.955
143.943,0.0,4.807,-5.1645,-6.5536,0.0,-0.2317,1.0208,-1.0236,-0.0449,-2.3842,-0.9156,1.4305,0.0,0.0,0.0,0.0,0.3878,1.3677,4.9235
143.943,0.0,4.807,-5.1645,-6.5536,0.0,-0.2317,1.0208,-1.0236,-0.0449,-2.3842,-0.9156,1.4305,0.0,0.0,0.0,0.0,0.3878,1.3677,4.9235
144.044,0.0,4.3358,-6.5254,-6.3547,0.0,-0.1633,0.6598,-0.8618,-0.4575,-2.1798,-0.668,1.3079,0.0,0.0,0.0,0.0,0.3964,1.3562,4.8292
144.145,0.0,3.8384,-6.8686,-7.1017,0.0,-0.1255,0.4487,-0.6718,-0.785,-1.8999,-0.4715,1.1399,0.0,0.0,0.0,1.6915,0.4687,1.4527,5.1541
144.145,0.0,3.8384,-6.8686,-7.1017,0.0,-0.1255,0.4487,-0.6718,-0.785,-1.8999,-0.4715,1.1399,0.0,0.0,0.0,1.6915,0.4687,1.4527,5.1541
144.246,0.0,3.31,-6.6116,-6.906,0.0,-0.085,0.6253,-0.4509,-1.0617,-1.5492,-0.3055,0.9295,0.0,0.0,0.0,0.0,0.4763,1.4449,5.0527
144.246,0.0,3.31,-6.6116,-6.906,0.0,-0.085,0.6253,-0.4509,-1.0617,-1.5492,-0.3055,0.9295,0.0,0.0,0.0,0.0,0.4763,1.4449,5.0527
144.347,0.0,2.766,-6.1843,-7.0627,0.0,-0.025,0.7235,-0.483,-1.3227,-1.0556,-0.1488,0.6334,0.0,0.0,0.0,0.5781,0.5067,1.4692,5.1341
144.448,0.0,2.2464,-6.1963,-6.7343,0.0,0.0292,0.5443,-0.599,-1.4726,-0.6151,-0.0589,0.3691,0.0,0.0,0.0,0.0,0.4913,1.4358,5.0266
144.448,0.0,2.2464,-6.1963,-6.7343,0.0,0.0292,0.5443,-0.599,-1.4726,-0.6151,-0.0589,0.3691,0.0,0.0,0.0,0.0,0.4913,1.4358,5.0266
144.549,0.0,1.6576,-7.2016,-6.604,0.0,0.0621,0.1299,-0.8122,-1.557,-0.1813,-0.0083,0.1088,0.0,0.0,0.0,0.0,0.5305,1.4712,5.1593
144.649,0.0,1.058,-8.1888,-1.9192,0.0,0.0354,-1.3758,-0.9489,-1.5705,-0.0151,-0.0002,0.0091,0.0,0.0,0.0,0.0,0.9465,1.5785,4.8211
144.749,0.0,0.4523,-9.1312,1.6775,0.0,-0.0881,-1.2855,0.5619,-1.5707,0.003,0.0001,0.006,0.0,0.0,0.0,0.0,1.0318,1.9456,4.7874
144.749,0.0,0.4523,-9.1312,1.6775,0.0,-0.0881,-1.2855,0.5619,-1.5707,0.003,0.0001,0.006,0.0,0.0,0.0,0.0,1.0318,1.9456,4.7874
144.85,0.0,-0.2104,-9.2791,6.4534,0.0,-0.1105,-0.0046,0.9945,-1.5687,0.0304,0.0042,0.0608,0.0,0.0,0.0,1.0576,1.0492,2.2772,5.5959
144.952,0.0,-0.796,-8.3532,5.0821,0.0,-0.127,-0.6073,0.5874,-1.5612,0.0793,0.0192,0.1586,0.0,0.0,0.0,0.0,1.0469,2.2053,5.2833
144.952,0.0,-0.796,-8.3532,5.0821,0.0,-0.127,-0.6073,0.5874,-1.5612,0.0793,0.0192,0.1586,0.0,0.0,0.0,0.0,1.0469,2.2053,5.2833
145.054,0.0,-1.3156,-6.8484,5.7102,0.0,-0.1728,-0.5457,0.9334,-1.5459,0.1419,0.0499,0.2837,0.0,0.0,0.0,0.0,1.0477,2.258,5.4249
145.156,0.0,-1.7084,-4.6301,6.2027,0.0,-0.1927,-0.0659,1.1273,-1.5253,0.2011,0.091,0.4021,0.0,0.0,0.0,0.0,1.0491,2.2967,5.5428
145.258,0.0,-1.9279,-1.8516,6.3233,0.0,-0.1932,0.0045,1.43,-1.4922,0.2712,0.1571,0.5424,0.0,0.0,0.0,0.0,1.0543,2.3148,5.5903
145.359,0.0,-1.9603,0.6921,6.5559,0.0,-0.1707,1.1951,2.0674,-1.4496,0.3375,0.2425,0.675,0.0,0.0,0.0,0.0,1.1452,2.3986,5.7639
145.359,0.0,-1.9603,0.6921,6.5559,0.0,-0.1707,1.1951,2.0674,-1.4496,0.3375,0.2425,0.675,0.0,0.0,0.0,0.0,1.1452,2.3986,5.7639
145.461,0.0,-1.8639,1.9255,3.7667,0.0,-0.0286,2.3415,0.9231,-1.3981,0.3955,0.3453,0.791,0.0,0.0,0.0,0.0,3.0002,2.2194,4.9279
145.564,0.0,-1.6836,3.2413,2.4751,0.0,0.0917,1.3068,0.6604,-1.3394,0.4417,0.4629,0.8835,0.0,0.0,0.0,0.0,2.9986,2.1728,4.7396
145.665,0.0,-1.4577,3.1568,0.2637,0.0,0.2,2.1717,0.7516,-1.2846,0.47,0.5725,0.94,0.0,0.0,0.0,0.0,2.9938,2.1183,4.592
145.665,0.0,-1.4577,3.1568,0.2637,0.0,0.2,2.1717,0.7516,-1.2846,0.47,0.5725,0.94,0.0,0.0,0.0,0.0,2.9938,2.1183,4.592
145.87,0.0,-1.1777,0.6836,-2.6105,0.0,0.4923,1.2347,-0.2178,-1.1487,0.4893,0.8442,0.9786,0.0,0.0,0.0,0.0,2.9917,2.0916,4.7406
145.87,0.0,-1.1777,0.6836,-2.6105,0.0,0.4923,1.2347,-0.2178,-1.1487,0.4893,0.8442,0.9786,0.0,0.0,0.0,0.0,2.9917,2.0916,4.7406
145.972,0.0,-1.1879,-0.903,-1.9398,0.0,0.5658,1.0964,0.3919,-1.0811,0.4736,0.9794,0.9472,0.0,0.0,0.0,0.0,2.9918,2.0946,4.6655
146.074,0.0,-1.2876,-1.8718,0.2472,0.0,0.654,1.4165,0.8624,-1.0168,0.4417,1.1079,0.8835,0.0,0.0,0.0,0.0,2.9919,2.1144,4.5922
146.176,0.0,-1.4149,-1.6527,3.0939,0.0,0.7381,1.0012,1.357,-0.9661,0.4029,1.2095,0.8058,0.0,0.0,0.0,0.0,2.9921,2.1886,4.8366
146.277,0.0,-1.4914,-0.5163,5.6096,0.0,0.8064,1.2107,2.0756,-0.9135,0.3464,1.3146,0.6927,0.0,0.0,0.0,0.0,2.9925,2.2975,5.3347
